GENESIS-Tabelle: Temporär
Bevölkerung: Bundesländer, Stichtag, Geschlecht, Altersjahre;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;
Bevölkerungsstand (Anzahl);;;;;;;;;;;;;;;;;
;;Baden-Württemberg;Baden-Württemberg;Bayern;Bayern;Berlin;Berlin;Brandenburg;Brandenburg;Bremen;Bremen;Hamburg;Hamburg;Hessen;Hessen;Mecklenburg-Vorpommern;Mecklenburg-Vorpommern
;;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt
31.12.2004;36-Jährige;93196;182343;108995;212886;30769;59153;19170;37659;5795;11015;17700;33221;53944;105066;12527;24152
31.12.2004;37-Jährige;95432;186290;111821;218317;31038;59770;20861;40673;5867;11007;17452;33140;54385;106588;13129;25550
31.12.2004;38-Jährige;97965;190942;113290;221453;32432;62898;22334;43772;6054;11204;17534;33326;56156;109543;14337;27657
31.12.2004;39-Jährige;98102;190450;114014;220667;34041;65106;23925;46261;5790;11064;17005;32216;56443;109983;15314;29427
31.12.2004;40-Jährige;99892;193444;114978;223946;34260;66104;24960;48399;5756;10902;17123;32618;57064;111224;16103;30982
31.12.2004;41-Jährige;98505;190963;113083;221550;34004;65555;25901;50289;5347;10434;16349;31114;56353;110118;16778;32292
31.12.2004;42-Jährige;95746;185579;109581;214904;32347;62491;25918;50235;5362;10514;14984;28936;54208;105584;16634;32220
31.12.2004;43-Jährige;93149;182441;108058;212025;30661;59184;25614;49821;5174;10151;14064;27475;52123;102772;16977;32766
31.12.2004;44-Jährige;90376;177195;103864;204376;29264;56309;24746;48123;5040;9978;14318;27422;51176;100356;16654;32187
31.12.2004;45-Jährige;86592;169444;100980;197505;27878;53936;24419;47206;4870;9760;12915;25311;49590;96977;16157;31346
31.12.2004;46-Jährige;82867;162176;96237;188743;25359;49393;22538;43604;4723;9501;12244;24264;47472;92871;15334;29601
31.12.2004;47-Jährige;80709;157691;93642;183871;24491;47669;21991;42370;4696;9429;11691;23289;46400;90827;15057;28968
31.12.2004;48-Jährige;78722;154797;90211;177255;23861;46902;21779;42194;4551;9194;11091;22173;44615;88000;14956;29135
31.12.2004;49-Jährige;74384;147011;84944;168373;23600;46556;22099;42783;4471;9051;10680;21359;43003;84955;15061;29297
31.12.2004;50-Jährige;71166;142705;82932;165338;22993;45851;21536;42131;4325;8808;10225;20645;41797;83348;15117;29257
31.12.2004;51-Jährige;68093;137479;79630;159572;22584;45352;21256;41644;4127;8479;9745;19789;40233;80600;14693;28649
31.12.2004;52-Jährige;68878;138492;79997;161209;21883;44837;20617;40569;4214;8566;9914;20260;40498;81413;14107;27833
31.12.2004;53-Jährige;66774;134436;77972;156725;22117;45492;20372;39590;4218;8576;9650;19909;39847;80399;13719;26910
31.12.2004;54-Jährige;67180;136204;79514;159607;23165;47857;18995;37350;4286;8766;10065;20922;41116;82835;12809;25015
31.12.2004;55-Jährige;66798;133772;77865;156210;22028;44840;15961;31532;4363;8830;10204;20874;41198;82575;10947;21607
31.12.2004;56-Jährige;62957;125062;75203;150076;20519;41359;13760;27271;4164;8277;10133;20599;39470;78253;9581;18835
31.12.2004;57-Jährige;58865;116964;73945;147640;19088;38667;13156;26341;3931;7971;9809;19706;36788;73695;8844;17593
31.12.2004;58-Jährige;51568;102948;65355;131397;15633;30737;8880;17785;3937;7889;9232;18559;31747;63513;5930;11656
31.12.2004;59-Jährige;44829;90025;53291;106897;16963;34430;10228;21101;3249;6514;8228;16749;26788;53622;6153;12531
31.12.2004;60-Jährige;57887;115883;68922;137878;22422;45143;15514;31771;4061;8112;10246;20873;35570;71202;9195;18837
31.12.2004;61-Jährige;58028;117346;69088;138342;23299;47137;16820;34308;4269;8418;10464;21040;35595;70749;10023;20692
31.12.2004;62-Jährige;58051;116109;67373;135198;22230;44912;16117;33241;4121;8380;10231;20658;33750;67385;9781;20336
31.12.2004;63-Jährige;68001;138571;80511;163729;25408;51742;20383;41880;4605;9342;11565;23329;40239;80713;12655;26274
31.12.2004;64-Jährige;70970;145177;85357;174803;24207;49801;20275;42082;4876;9777;11577;23855;42445;86252;12731;26837
31.12.2004;65-Jährige;69629;142822;83197;171430;22185;46159;19638;41238;4472;9423;10668;22513;40875;83410;12618;27105
31.12.2004;66-Jährige;64265;133329;74935;155443;20332;42698;18099;38220;4351;9166;10210;21557;37203;76448;12010;25491
31.12.2004;67-Jährige;59796;123825;67956;142189;18657;40307;16721;35177;4054;8640;9712;20166;34407;71338;10882;23442
31.12.2004;68-Jährige;57253;119461;64121;136392;17889;38407;16100;34302;3906;8330;9054;19546;33221;69198;10288;22771
31.12.2004;69-Jährige;54031;113561;59992;128559;17025;37171;15639;33583;3462;7699;8591;18914;31180;65740;9996;21959
31.12.2004;70-Jährige;48437;102622;54592;118043;15589;34227;14179;30652;3154;7088;7226;16440;28718;60774;9390;20769
31.12.2004;71-Jährige;40289;85988;45512;99354;10996;24606;10668;23535;2411;5424;5639;12776;22617;48531;7390;16616
31.12.2004;72-Jährige;38655;83819;44173;98743;10051;22742;10315;22918;2247;5437;5230;12125;21495;47335;7283;16506
31.12.2004;73-Jährige;38129;83877;43123;97474;10126;23137;10073;22566;2222;5377;5292;12539;21579;47638;6866;15860
31.12.2004;74-Jährige;38482;86052;43691;100146;10144;23775;9835;22935;2304;5611;5549;13264;21980;49897;6558;15657
31.12.2004;75-Jährige;35656;81368;41126;95601;9229;22411;8716;21004;2288;5513;5270;12826;21112;48067;5823;14277
31.12.2004;76-Jährige;33761;79145;39947;93651;8480;21146;7692;19454;2308;5650;4963;12649;20736;47177;5085;13198
31.12.2004;77-Jährige;29037;71802;35346;87144;7034;18813;6185;16642;1914;5027;4443;11616;17809;43239;3962;11385
31.12.2004;78-Jährige;26308;68845;31307;83582;6205;18326;5202;15508;1749;4888;4027;11291;16334;42130;3305;10240
31.12.2004;79-Jährige;23590;65929;27869;79746;5515;17421;4511;14269;1589;4653;3753;11141;14864;40299;2868;9474
31.12.2004;80-Jährige;19159;58308;22858;71739;4271;14934;3587;12318;1279;4112;3155;10126;12283;36458;2312;8188
31.12.2004;81-Jährige;17456;55590;21193;68454;3417;12834;3071;11039;1220;4043;2897;9210;10859;34012;2032;7431
31.12.2004;82-Jährige;16491;53203;20417;66521;3473;13433;2880;10956;1267;3997;2910;9224;10400;32619;1834;7059
31.12.2004;83-Jährige;15438;52233;19078;63912;3537;14014;2848;10804;1149;4014;2652;9161;9598;31511;1659;6987
31.12.2004;84-Jährige;13400;47522;16305;57122;3474;13782;2466;9805;968;3585;2501;8782;8528;28810;1437;6097
31.12.2004;85-Jährige;9128;32889;11379;39951;2322;9838;1522;6478;773;2642;1634;6163;5416;19291;963;4063
31.12.2004;86-Jährige;5170;19197;6508;23288;1297;5788;787;3560;462;1576;988;3581;3118;11217;513;2226
31.12.2004;87-Jährige;4165;15756;5318;19948;1066;4845;696;3047;375;1295;783;2972;2595;9614;426;1965
31.12.2004;88-Jährige;3987;15283;4941;18561;1032;4963;621;2990;357;1268;783;3010;2402;8926;404;1894
31.12.2004;89-Jährige;4277;17119;5063;19892;1086;5605;659;3436;372;1409;878;3470;2529;10020;377;2083
31.12.2004;90 Jahre und mehr;19362;80414;21574;86475;6048;30518;3038;16735;1550;6377;3676;15853;12213;47580;1771;9652
31.12.2004;Insgesamt;5260183;10717419;6088805;12443893;1653057;3387828;1270347;2567704;321206;663213;843580;1734830;2986543;6097765;852143;1719653
31.12.2005;unter 1 Jahr;48395;94424;55572;108163;14843;28800;9210;18082;2858;5411;8030;15812;27183;53197;6239;12344
31.12.2005;1-Jährige;50105;97531;56856;111545;14961;29063;9590;18613;2737;5339;8019;15626;27885;54391;6693;13074
31.12.2005;2-Jährige;50950;98547;57796;113046;14193;27734;9786;18891;2724;5375;7749;15101;27722;54145;6549;12840
31.12.2005;3-Jährige;51884;100761;59025;115245;14158;27523;9668;18762;2769;5311;7634;14941;28306;55195;6467;12504
31.12.2005;4-Jährige;52910;103275;60780;117858;13858;27156;9684;18852;2827;5547;7519;14780;28980;56461;6579;12803
31.12.2005;5-Jährige;55345;108492;63031;123446;14166;27766;10068;19775;2972;5800;7707;14845;29934;59097;6702;12998
31.12.2005;6-Jährige;57163;110529;64665;125218;13816;27079;10010;19608;2903;5727;7664;14787;30200;58817;6328;12340
31.12.2005;7-Jährige;58249;113430;66137;128839;13590;26558;9828;19057;3036;5870;7564;14930;31154;60605;6107;12029
31.12.2005;8-Jährige;60527;118012;67905;132327;13853;26813;9531;18688;3144;6039;7804;15279;32153;62558;6235;12010
31.12.2005;9-Jährige;59559;116235;67443;131161;13332;26111;9167;17659;3136;5980;7738;15148;31815;61878;5819;11215
31.12.2005;10-Jährige;58808;114392;66061;128644;12845;25122;8316;16158;3007;5929;7442;14348;30757;59900;5177;10090
31.12.2005;11-Jährige;59463;115674;67554;131303;13059;25152;7933;15445;2971;5813;7617;14688;31174;60951;4875;9415
31.12.2005;12-Jährige;61588;119999;70970;138103;12995;25397;7922;15348;3079;5974;7451;14643;32062;62712;5244;9962
31.12.2005;13-Jährige;62587;121528;71230;139696;13851;26675;8668;16766;3204;6176;7698;15112;32419;63570;5826;11261
31.12.2005;14-Jährige;63622;124304;73256;142069;14248;27718;10293;20460;3304;6360;8030;15684;33086;64792;6928;13576
31.12.2005;15-Jährige;65883;128657;75596;147333;17284;33685;16411;31945;3386;6504;8437;16206;34557;67398;11210;21926
31.12.2005;16-Jährige;63947;125005;72884;142471;17855;34857;17740;34782;3301;6585;8112;15843;33867;66181;12410;23929
31.12.2005;17-Jährige;65643;128351;74190;144519;18717;36382;19185;37059;3469;6853;8605;16740;34406;67057;13204;25453
31.12.2005;18-Jährige;63350;123681;71380;138785;18666;36851;19472;37771;3496;7047;8213;16203;33344;65180;14045;26939
31.12.2005;19-Jährige;63435;125145;71497;140647;18896;37519;18785;36065;3630;7285;8538;17139;32736;64791;13366;25590
31.12.2005;20-Jährige;61719;122249;69133;137739;19385;39248;18965;34979;3746;7696;8975;18692;32195;63725;13369;25154
31.12.2005;21-Jährige;62662;124145;70581;140784;20383;41530;17681;32792;3844;8044;9695;20104;32811;65666;12828;24004
31.12.2005;22-Jährige;62783;125975;72334;144147;21674;44223;17346;32003;4152;8714;10630;21832;33177;66809;12882;23847
31.12.2005;23-Jährige;65651;131347;74660;149742;23563;47921;17417;31731;4465;9166;11623;24073;34836;70484;12636;23349
31.12.2005;24-Jährige;65819;132772;75820;152320;24479;50359;16341;30048;4550;9129;12014;25635;35417;71545;12098;22053
31.12.2005;25-Jährige;67358;135267;76467;153430;25866;52583;16526;30310;4693;9188;12877;26824;36114;73068;12179;22475
31.12.2005;26-Jährige;63780;127906;73718;147760;25364;51094;15718;28964;4344;8680;12803;26419;34919;70864;11661;21175
31.12.2005;27-Jährige;63169;125634;73228;146824;25530;50758;15139;28243;4313;8536;13263;26795;35014;71235;11322;20666
31.12.2005;28-Jährige;62946;125899;73595;147043;25297;50198;14570;27232;4244;8440;13386;26811;34906;70948;10883;19889
31.12.2005;29-Jährige;64498;127617;74095;147221;24883;49110;13195;24612;4329;8506;13967;27593;35949;72593;9264;17081
31.12.2005;30-Jährige;63005;125227;72966;145372;24468;47678;12478;23496;4129;8173;13981;27081;35680;71511;8778;16177
31.12.2005;31-Jährige;64309;128513;74834;149034;23904;46525;12456;23761;4255;8193;13865;26523;36451;72931;8443;15639
31.12.2005;32-Jährige;64854;129333;75466;149900;23441;45780;12656;24274;4182;8227;13226;25989;37109;73982;8692;16160
31.12.2005;33-Jährige;71269;141669;83051;164574;24757;47808;14591;27637;4456;8793;14201;27610;40211;80606;9377;17668
31.12.2005;34-Jährige;77856;153446;90769;179147;27456;52694;17166;32795;4864;9384;15199;29015;44656;88433;11106;20891
31.12.2005;35-Jährige;81555;160575;95651;188387;28191;53868;17707;34204;5154;9708;15512;29482;47189;92766;11335;21646
31.12.2005;36-Jährige;88082;172662;104064;203823;29521;56227;18490;36004;5309;10159;16339;30846;50817;99397;11857;22596
31.12.2005;37-Jährige;93054;182197;108912;212948;30554;58732;19388;38034;5716;10888;17680;33081;53615;104629;12481;24102
31.12.2005;38-Jährige;95353;186194;111835;218369;30864;59381;20949;40920;5781;10856;17420;33007;54053;106079;13106;25470
31.12.2005;39-Jährige;97861;190885;113092;221261;32194;62426;22483;44073;6015;11156;17497;33253;55935;109239;14238;27521
31.12.2005;40-Jährige;97920;190352;113960;220651;33773;64633;24001;46468;5810;11099;17027;32154;56200;109568;15238;29313
31.12.2005;41-Jährige;99699;193305;114767;223781;34046;65712;25049;48548;5731;10856;17140;32559;56780;110797;16008;30867
31.12.2005;42-Jährige;98385;190899;112961;221458;33876;65207;25997;50511;5316;10430;16345;31042;56043;109647;16721;32205
31.12.2005;43-Jährige;95533;185380;109512;214886;32188;62157;25944;50308;5327;10482;14996;28896;54016;105306;16595;32122
31.12.2005;44-Jährige;93055;182378;107882;211889;30505;58884;25661;49883;5124;10102;14044;27463;51917;102456;16889;32620
31.12.2005;45-Jährige;90248;177120;103676;204285;29133;56037;24730;48175;5012;9938;14329;27414;50979;100108;16563;32031
31.12.2005;46-Jährige;86465;169322;100693;197250;27740;53651;24388;47204;4843;9719;12889;25266;49306;96597;16066;31210
31.12.2005;47-Jährige;82723;161976;96058;188582;25221;49178;22536;43569;4689;9436;12234;24226;47192;92512;15261;29491
31.12.2005;48-Jährige;80517;157455;93321;183501;24374;47447;22013;42408;4666;9392;11701;23269;46148;90526;14961;28827
31.12.2005;49-Jährige;78555;154613;89993;177045;23722;46622;21754;42175;4526;9162;11057;22092;44372;87678;14893;29050
31.12.2005;50-Jährige;74127;146673;84616;167977;23444;46305;22022;42713;4445;9031;10656;21309;42725;84562;14988;29175
31.12.2005;51-Jährige;70907;142334;82598;165010;22819;45540;21457;42073;4293;8755;10215;20595;41503;82955;14984;29086
31.12.2005;52-Jährige;67826;137085;79302;159170;22466;45127;21202;41584;4098;8438;9730;19719;39904;80113;14555;28481
31.12.2005;53-Jährige;68549;137969;79611;160688;21730;44495;20557;40557;4165;8498;9837;20089;40183;80943;14014;27714
31.12.2005;54-Jährige;66480;133928;77588;156242;21917;45149;20255;39478;4185;8546;9571;19762;39505;79858;13646;26797
31.12.2005;55-Jährige;66760;135601;78996;158959;22862;47414;18923;37267;4265;8724;9993;20794;40728;82250;12708;24883
31.12.2005;56-Jährige;66305;133060;77316;155514;21737;44353;15920;31500;4327;8781;10116;20685;40793;81948;10858;21473
31.12.2005;57-Jährige;62505;124358;74593;149254;20287;40972;13739;27274;4115;8199;10022;20388;39049;77593;9499;18744
31.12.2005;58-Jährige;58407;116300;73369;146824;18858;38299;13055;26256;3882;7892;9685;19477;36334;72960;8794;17543
31.12.2005;59-Jährige;51087;102176;64807;130586;15392;30345;8842;17761;3875;7794;9104;18317;31368;62891;5885;11604
31.12.2005;60-Jährige;44332;89221;52696;106030;16725;34014;10171;21068;3185;6418;8092;16514;26323;52894;6127;12516
31.12.2005;61-Jährige;57186;114806;68132;136699;22007;44512;15445;31691;3973;7993;10071;20551;35044;70311;9153;18773
31.12.2005;62-Jährige;57276;116103;68216;137089;22832;46430;16741;34183;4196;8304;10263;20696;35032;69846;9945;20600
31.12.2005;63-Jährige;57182;114803;66496;133914;21843;44284;15967;33087;4033;8246;10024;20309;33120;66458;9670;20188
31.12.2005;64-Jährige;67000;137086;79417;162182;24926;51005;20188;41592;4506;9217;11321;22899;39553;79616;12506;26063
31.12.2005;65-Jährige;69729;143294;83983;172863;23699;48982;20025;41747;4783;9623;11282;23391;41643;85016;12557;26593
31.12.2005;66-Jährige;68353;140969;81897;169435;21690;45419;19392;40883;4394;9276;10398;22095;39975;82162;12408;26824
31.12.2005;67-Jährige;63092;131558;73618;153470;19871;42002;17801;37763;4257;9025;9940;21146;36497;75343;11779;25155
31.12.2005;68-Jährige;58563;121985;66684;140263;18207;39596;16410;34736;3938;8466;9458;19776;33685;70201;10641;23084
31.12.2005;69-Jährige;56048;117587;62693;134215;17421;37672;15756;33758;3801;8169;8809;19153;32438;67959;10016;22370
31.12.2005;70-Jährige;52816;111671;58503;126288;16542;36418;15257;32984;3361;7537;8322;18481;30410;64477;9729;21550
31.12.2005;71-Jährige;47164;100646;53183;115871;15123;33432;13794;30014;3048;6922;6991;16048;27903;59488;9130;20325
31.12.2005;72-Jährige;39145;84215;44676;98488;10625;24022;10342;23013;2348;5294;5405;12370;21886;47390;7127;16215
31.12.2005;73-Jährige;37534;81968;42720;96428;9679;22080;9956;22331;2152;5283;5064;11799;20762;46128;7009;16063
31.12.2005;74-Jährige;36867;81736;42234;96725;9750;22470;9701;21957;2129;5208;5088;12157;20757;46290;6587;15354
31.12.2005;75-Jährige;36981;83571;41935;97253;9729;22989;9449;22251;2213;5432;5297;12855;21075;48314;6289;15174
31.12.2005;76-Jährige;34121;78832;39347;92517;8796;21632;8287;20276;2184;5316;4990;12350;20179;46462;5539;13755
31.12.2005;77-Jährige;32171;76359;37942;90181;8040;20334;7295;18716;2181;5415;4698;12132;19767;45376;4825;12684
31.12.2005;78-Jährige;27539;69053;33436;83665;6665;18039;5837;16006;1806;4809;4164;11082;16902;41535;3734;10895
31.12.2005;79-Jährige;24833;65872;29505;79863;5800;17463;4883;14819;1646;4667;3775;10765;15419;40250;3094;9720
31.12.2005;80-Jährige;22149;62861;26141;75855;5190;16514;4199;13523;1475;4402;3486;10539;13951;38282;2659;8978
31.12.2005;81-Jährige;17848;55293;21216;67727;3973;14101;3307;11633;1188;3861;2930;9531;11420;34415;2142;7715
31.12.2005;82-Jährige;16099;52290;19390;64013;3133;11996;2838;10369;1126;3773;2643;8596;9985;31847;1864;6925
31.12.2005;83-Jährige;15046;49565;18515;61693;3191;12568;2605;10211;1152;3696;2652;8551;9504;30276;1627;6459
31.12.2005;84-Jährige;13941;48213;17153;58866;3190;12899;2578;9955;1049;3711;2371;8392;8659;28960;1469;6378
31.12.2005;85-Jährige;11940;43303;14408;51795;3108;12560;2188;8866;877;3270;2214;7943;7585;26235;1256;5526
31.12.2005;86-Jährige;8102;29705;9962;35698;2041;8880;1307;5811;687;2396;1438;5542;4743;17375;848;3620
31.12.2005;87-Jährige;4519;17098;5654;20702;1100;5149;688;3161;411;1413;870;3169;2710;9975;450;1965
31.12.2005;88-Jährige;3641;13855;4564;17417;939;4293;570;2663;319;1126;679;2613;2207;8370;353;1688
31.12.2005;89-Jährige;3343;13177;4175;15893;879;4303;507;2549;309;1097;635;2588;2043;7649;336;1638
31.12.2005;90 Jahre und mehr;19297;79238;20446;81833;5879;29500;2874;16257;1563;6267;3682;15558;12134;46800;1684;9376
31.12.2005;Insgesamt;5270906;10735701;6102655;12468726;1659643;3395189;1266932;2559483;321478;663467;849467;1743627;2983150;6092354;846217;1707266
31.12.2006;unter 1 Jahr;47211;92224;54202;105466;15058;29507;9296;17970;2876;5470;8255;15908;26158;51287;6455;12607
31.12.2006;1-Jährige;48589;94936;55880;108770;14724;28591;9350;18360;2845;5342;7992;15723;27327;53429;6203;12289
31.12.2006;2-Jährige;50214;97627;56944;111699;14755;28686;9743;18892;2713;5246;7924;15472;27779;54193;6665;13020
31.12.2006;3-Jährige;50861;98420;57819;113024;14037;27457;9907;19127;2703;5319;7709;15038;27577;53980;6536;12780
31.12.2006;4-Jährige;51901;100782;58910;115070;14030;27272;9740;18939;2731;5250;7601;14871;28281;55089;6444;12467
31.12.2006;5-Jährige;52968;103317;60719;117729;13690;26865;9796;19038;2807;5493;7460;14668;28880;56271;6557;12764
31.12.2006;6-Jährige;55309;108474;62927;123203;13895;27302;10198;20019;2947;5736;7639;14686;29745;58688;6676;12949
31.12.2006;7-Jährige;57006;110319;64485;124861;13773;26963;10033;19685;2883;5662;7613;14676;30090;58600;6308;12309
31.12.2006;8-Jährige;58226;113417;66057;128663;13530;26450;9844;19101;3021;5838;7506;14855;31084;60424;6084;11996
31.12.2006;9-Jährige;60568;118063;67760;132046;13754;26656;9598;18787;3137;6011;7752;15175;32121;62450;6213;11980
31.12.2006;10-Jährige;59517;116144;67419;131042;13238;25914;9214;17769;3125;5965;7740;15140;31766;61788;5788;11171
31.12.2006;11-Jährige;58819;114413;66013;128617;12803;25050;8371;16223;2984;5894;7430;14307;30740;59837;5148;10065
31.12.2006;12-Jährige;59461;115614;67547;131294;13021;25074;7985;15526;2969;5789;7623;14667;31128;60891;4866;9391
31.12.2006;13-Jährige;61587;119942;71008;138135;12945;25311;7901;15368;3073;5984;7425;14618;32028;62683;5198;9926
31.12.2006;14-Jährige;62617;121556;71195;139677;13795;26599;8718;16867;3198;6159;7711;15132;32378;63515;5776;11203
31.12.2006;15-Jährige;63644;124346;73331;142199;14222;27672;10338;20570;3293;6327;8057;15734;33078;64785;6875;13514
31.12.2006;16-Jährige;65910;128760;75690;147558;17296;33726;16432;31964;3446;6664;8529;16411;34566;67463;11174;21835
31.12.2006;17-Jährige;63970;125158;73056;142909;17856;34949;17739;34676;3372;6759;8232;16174;33806;66133;12333;23719
31.12.2006;18-Jährige;65917;129180;74492;145494;18797;36770;19070;36686;3578;7096;8791;17214;34405;67327;13073;25158
31.12.2006;19-Jährige;63946;125398;72238;141465;19187;38434;19070;36471;3643;7443;8523;17295;33502;65983;13831;26315
31.12.2006;20-Jährige;64133;126804;73098;144537;19881;40056;17984;34007;3838;7891;9172;18784;32956;65671;12969;24511
31.12.2006;21-Jährige;62307;123296;70797;141233;20540;41997;18138;33265;3997;8277;9659;20301;32414;64584;12911;24210
31.12.2006;22-Jährige;62957;124880;71922;143766;21487;44004;16998;31317;4081;8569;10262;21428;33089;66370;12398;23143
31.12.2006;23-Jährige;63212;126879;73868;147115;22891;46711;16633;30677;4461;9234;11309;23332;33411;67466;12416;22964
31.12.2006;24-Jährige;66093;132222;76018;152327;24714;50178;16793;30602;4723;9658;12253;25475;35143;71262;12165;22572
31.12.2006;25-Jährige;66250;133443;76898;154586;25447;52248;15830;29177;4796;9499;12578;26882;35711;72180;11664;21319
31.12.2006;26-Jährige;67530;135544;77574;155386;26774;54243;16054;29596;4832;9387;13438;28016;36334;73648;11793;21834
31.12.2006;27-Jährige;63793;127947;74757;149658;26064;52344;15344;28424;4438;8753;13479;27587;35039;71351;11346;20624
31.12.2006;28-Jährige;62997;125648;74143;148413;26073;51631;14851;27840;4330;8501;13815;27617;35126;71427;11137;20389
31.12.2006;29-Jährige;62703;125771;74350;148270;25718;50692;14319;27040;4267;8450;13971;27593;34855;71010;10718;19615
31.12.2006;30-Jährige;64337;127518;74647;148213;25049;49268;13148;24653;4366;8514;14322;28038;35817;72407;9162;16897
31.12.2006;31-Jährige;62769;125001;73450;146138;24544;47719;12405;23514;4156;8100;14256;27404;35470;71235;8625;16001
31.12.2006;32-Jährige;64099;128309;75166;149619;23900;46389;12463;23904;4207;8093;13994;26669;36226;72594;8402;15531
31.12.2006;33-Jährige;64639;129070;75754;150308;23440;45661;12749;24523;4158;8195;13310;26070;36847;73628;8625;16103
31.12.2006;34-Jährige;71149;141539;83274;165037;24734;47558;14622;27803;4448;8751;14337;27677;39788;80073;9308;17599
31.12.2006;35-Jährige;77762;153291;90913;179468;27312;52360;17230;32977;4755;9223;15221;29015;44328;87859;11055;20824
31.12.2006;36-Jährige;81365;160332;95816;188649;28047;53549;17752;34375;5110;9646;15456;29308;46770;92198;11320;21637
31.12.2006;37-Jährige;87951;172522;104073;203930;29302;55811;18581;36190;5252;10086;16350;30739;50311;98733;11821;22530
31.12.2006;38-Jährige;92736;181888;109015;213107;30379;58333;19495;38194;5649;10778;17637;32949;53111;103889;12437;24034
31.12.2006;39-Jährige;95074;185793;111694;218256;30666;58978;21073;41089;5754;10812;17433;32984;53601;105380;13105;25426
31.12.2006;40-Jährige;97604;190495;113087;221231;31999;62053;22484;44154;5998;11091;17425;33085;55423;108548;14191;27430
31.12.2006;41-Jährige;97704;190048;113756;220530;33579;64223;24051;46583;5760;11016;17037;32147;55853;108975;15174;29196
31.12.2006;42-Jährige;99518;193095;114518;223510;33811;65255;25053;48632;5715;10814;17090;32499;56278;110113;15959;30786
31.12.2006;43-Jährige;98129;190648;112857;221333;33593;64703;26059;50677;5299;10418;16358;31056;55727;109212;16664;32049
31.12.2006;44-Jährige;95288;185055;109368;214701;31946;61728;25983;50343;5312;10443;14952;28807;53631;104768;16538;32009
31.12.2006;45-Jährige;92814;182052;107795;211787;30300;58478;25678;49951;5093;10059;14057;27465;51557;101952;16755;32415
31.12.2006;46-Jährige;89936;176700;103572;204186;28963;55773;24700;48146;4983;9894;14306;27275;50628;99613;16487;31876
31.12.2006;47-Jährige;86271;169118;100501;197036;27597;53417;24369;47161;4820;9665;12858;25218;48886;96007;15999;31088
31.12.2006;48-Jährige;82457;161663;95851;188362;25115;48967;22448;43429;4652;9385;12172;24108;46809;91970;15209;29405
31.12.2006;49-Jährige;80177;157034;93029;183178;24222;47188;21934;42289;4630;9379;11623;23187;45755;89940;14869;28684
31.12.2006;50-Jährige;78169;154030;89650;176661;23549;46305;21695;42118;4506;9125;11010;22027;44004;87152;14786;28894
31.12.2006;51-Jährige;73784;146178;84435;167673;23265;45988;21986;42657;4422;9010;10596;21190;42243;83946;14869;29029
31.12.2006;52-Jährige;70531;141804;82285;164582;22564;45179;21383;41976;4280;8719;10159;20490;41137;82386;14873;28947
31.12.2006;53-Jährige;67391;136447;78945;158697;22249;44752;21101;41470;4102;8442;9624;19571;39510;79495;14458;28334
31.12.2006;54-Jährige;68139;137308;79249;160127;21504;44122;20440;40392;4119;8437;9767;19961;39742;80301;13920;27595
31.12.2006;55-Jährige;66085;133300;77063;155469;21704;44761;20167;39387;4149;8487;9448;19585;39129;79225;13531;26661
31.12.2006;56-Jährige;66319;134836;78509;158224;22608;46988;18798;37155;4203;8645;9904;20608;40318;81596;12609;24758
31.12.2006;57-Jährige;65808;132320;76767;154677;21489;43923;15832;31442;4267;8688;9970;20457;40344;81177;10793;21397
31.12.2006;58-Jährige;62017;123575;73999;148359;20006;40517;13648;27176;4055;8117;9884;20184;38600;76849;9424;18657
31.12.2006;59-Jährige;57829;115445;72703;145868;18565;37855;12970;26179;3809;7792;9539;19231;35826;72159;8713;17432
31.12.2006;60-Jährige;50555;101290;64020;129439;15149;29951;8782;17705;3821;7690;8937;18030;30875;62085;5833;11540
31.12.2006;61-Jährige;43712;88223;52052;105028;16477;33544;10087;20980;3126;6335;7936;16258;25839;52130;6064;12460
31.12.2006;62-Jährige;56455;113671;67247;135426;21631;43929;15317;31525;3917;7891;9882;20224;34459;69361;9077;18657
31.12.2006;63-Jährige;56420;114791;67319;135761;22405;45788;16568;33945;4140;8211;9994;20270;34397;68811;9865;20496
31.12.2006;64-Jährige;56302;113490;65469;132473;21402;43683;15787;32846;3951;8120;9818;19978;32513;65492;9554;20024
31.12.2006;65-Jährige;65884;135403;78188;160375;24435;50254;19944;41275;4439;9092;11077;22524;38767;78430;12306;25779
31.12.2006;66-Jährige;68598;141564;82548;170766;23208;48240;19748;41369;4661;9456;11001;22965;40755;83704;12397;26320
31.12.2006;67-Jährige;67129;139105;80415;167290;21240;44657;19085;40418;4316;9149;10158;21702;39182;80896;12187;26507
31.12.2006;68-Jährige;61874;129637;72264;151430;19450;41368;17460;37249;4148;8862;9684;20741;35686;74153;11534;24792
31.12.2006;69-Jährige;57324;120114;65232;138070;17753;38838;16063;34221;3828;8298;9218;19397;32886;68960;10401;22715
31.12.2006;70-Jährige;54746;115560;61230;131915;16964;36930;15364;33138;3714;8016;8569;18761;31625;66730;9740;21951
31.12.2006;71-Jährige;51519;109645;57037;123992;16071;35665;14847;32305;3269;7395;8078;18068;29557;63113;9467;21131
