GENESIS-Tabelle: Temporär
Bevölkerung: Bundesländer, Stichtag, Geschlecht, Altersjahre;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;
Bevölkerungsstand (Anzahl);;;;;;;;;;;;;;;;;
;;Baden-Württemberg;Baden-Württemberg;Bayern;Bayern;Berlin;Berlin;Brandenburg;Brandenburg;Bremen;Bremen;Hamburg;Hamburg;Hessen;Hessen;Mecklenburg-Vorpommern;Mecklenburg-Vorpommern
;;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt
31.12.2004;35-Jährige;84607;172864;99548;203631;26932;56529;17326;35651;4889;10248;14642;31037;48681;99765;10723;22667
31.12.2004;36-Jährige;89147;182343;103891;212886;28384;59153;18489;37659;5220;11015;15521;33221;51122;105066;11625;24152
31.12.2004;37-Jährige;90858;186290;106496;218317;28732;59770;19812;40673;5140;11007;15688;33140;52203;106588;12421;25550
31.12.2004;38-Jährige;92977;190942;108163;221453;30466;62898;21438;43772;5150;11204;15792;33326;53387;109543;13320;27657
31.12.2004;39-Jährige;92348;190450;106653;220667;31065;65106;22336;46261;5274;11064;15211;32216;53540;109983;14113;29427
31.12.2004;40-Jährige;93552;193444;108968;223946;31844;66104;23439;48399;5146;10902;15495;32618;54160;111224;14879;30982
31.12.2004;41-Jährige;92458;190963;108467;221550;31551;65555;24388;50289;5087;10434;14765;31114;53765;110118;15514;32292
31.12.2004;42-Jährige;89833;185579;105323;214904;30144;62491;24317;50235;5152;10514;13952;28936;51376;105584;15586;32220
31.12.2004;43-Jährige;89292;182441;103967;212025;28523;59184;24207;49821;4977;10151;13411;27475;50649;102772;15789;32766
31.12.2004;44-Jährige;86819;177195;100512;204376;27045;56309;23377;48123;4938;9978;13104;27422;49180;100356;15533;32187
31.12.2004;45-Jährige;82852;169444;96525;197505;26058;53936;22787;47206;4890;9760;12396;25311;47387;96977;15189;31346
31.12.2004;46-Jährige;79309;162176;92506;188743;24034;49393;21066;43604;4778;9501;12020;24264;45399;92871;14267;29601
31.12.2004;47-Jährige;76982;157691;90229;183871;23178;47669;20379;42370;4733;9429;11598;23289;44427;90827;13911;28968
31.12.2004;48-Jährige;76075;154797;87044;177255;23041;46902;20415;42194;4643;9194;11082;22173;43385;88000;14179;29135
31.12.2004;49-Jährige;72627;147011;83429;168373;22956;46556;20684;42783;4580;9051;10679;21359;41952;84955;14236;29297
31.12.2004;50-Jährige;71539;142705;82406;165338;22858;45851;20595;42131;4483;8808;10420;20645;41551;83348;14140;29257
31.12.2004;51-Jährige;69386;137479;79942;159572;22768;45352;20388;41644;4352;8479;10044;19789;40367;80600;13956;28649
31.12.2004;52-Jährige;69614;138492;81212;161209;22954;44837;19952;40569;4352;8566;10346;20260;40915;81413;13726;27833
31.12.2004;53-Jährige;67662;134436;78753;156725;23375;45492;19218;39590;4358;8576;10259;19909;40552;80399;13191;26910
31.12.2004;54-Jährige;69024;136204;80093;159607;24692;47857;18355;37350;4480;8766;10857;20922;41719;82835;12206;25015
31.12.2004;55-Jährige;66974;133772;78345;156210;22812;44840;15571;31532;4467;8830;10670;20874;41377;82575;10660;21607
31.12.2004;56-Jährige;62105;125062;74873;150076;20840;41359;13511;27271;4113;8277;10466;20599;38783;78253;9254;18835
31.12.2004;57-Jährige;58099;116964;73695;147640;19579;38667;13185;26341;4040;7971;9897;19706;36907;73695;8749;17593
31.12.2004;58-Jährige;51380;102948;66042;131397;15104;30737;8905;17785;3952;7889;9327;18559;31766;63513;5726;11656
31.12.2004;59-Jährige;45196;90025;53606;106897;17467;34430;10873;21101;3265;6514;8521;16749;26834;53622;6378;12531
31.12.2004;60-Jährige;57996;115883;68956;137878;22721;45143;16257;31771;4051;8112;10627;20873;35632;71202;9642;18837
31.12.2004;61-Jährige;59318;117346;69254;138342;23838;47137;17488;34308;4149;8418;10576;21040;35154;70749;10669;20692
31.12.2004;62-Jährige;58058;116109;67825;135198;22682;44912;17124;33241;4259;8380;10427;20658;33635;67385;10555;20336
31.12.2004;63-Jährige;70570;138571;83218;163729;26334;51742;21497;41880;4737;9342;11764;23329;40474;80713;13619;26274
31.12.2004;64-Jährige;74207;145177;89446;174803;25594;49801;21807;42082;4901;9777;12278;23855;43807;86252;14106;26837
31.12.2004;65-Jährige;73193;142822;88233;171430;23974;46159;21600;41238;4951;9423;11845;22513;42535;83410;14487;27105
31.12.2004;66-Jährige;69064;133329;80508;155443;22366;42698;20121;38220;4815;9166;11347;21557;39245;76448;13481;25491
31.12.2004;67-Jährige;64029;123825;74233;142189;21650;40307;18456;35177;4586;8640;10454;20166;36931;71338;12560;23442
31.12.2004;68-Jährige;62208;119461;72271;136392;20518;38407;18202;34302;4424;8330;10492;19546;35977;69198;12483;22771
31.12.2004;69-Jährige;59530;113561;68567;128559;20146;37171;17944;33583;4237;7699;10323;18914;34560;65740;11963;21959
31.12.2004;70-Jährige;54185;102622;63451;118043;18638;34227;16473;30652;3934;7088;9214;16440;32056;60774;11379;20769
31.12.2004;71-Jährige;45699;85988;53842;99354;13610;24606;12867;23535;3013;5424;7137;12776;25914;48531;9226;16616
31.12.2004;72-Jährige;45164;83819;54570;98743;12691;22742;12603;22918;3190;5437;6895;12125;25840;47335;9223;16506
31.12.2004;73-Jährige;45748;83877;54351;97474;13011;23137;12493;22566;3155;5377;7247;12539;26059;47638;8994;15860
31.12.2004;74-Jährige;47570;86052;56455;100146;13631;23775;13100;22935;3307;5611;7715;13264;27917;49897;9099;15657
31.12.2004;75-Jährige;45712;81368;54475;95601;13182;22411;12288;21004;3225;5513;7556;12826;26955;48067;8454;14277
31.12.2004;76-Jährige;45384;79145;53704;93651;12666;21146;11762;19454;3342;5650;7686;12649;26441;47177;8113;13198
31.12.2004;77-Jährige;42765;71802;51798;87144;11779;18813;10457;16642;3113;5027;7173;11616;25430;43239;7423;11385
31.12.2004;78-Jährige;42537;68845;52275;83582;12121;18326;10306;15508;3139;4888;7264;11291;25796;42130;6935;10240
31.12.2004;79-Jährige;42339;65929;51877;79746;11906;17421;9758;14269;3064;4653;7388;11141;25435;40299;6606;9474
31.12.2004;80-Jährige;39149;58308;48881;71739;10663;14934;8731;12318;2833;4112;6971;10126;24175;36458;5876;8188
31.12.2004;81-Jährige;38134;55590;47261;68454;9417;12834;7968;11039;2823;4043;6313;9210;23153;34012;5399;7431
31.12.2004;82-Jährige;36712;53203;46104;66521;9960;13433;8076;10956;2730;3997;6314;9224;22219;32619;5225;7059
31.12.2004;83-Jährige;36795;52233;44834;63912;10477;14014;7956;10804;2865;4014;6509;9161;21913;31511;5328;6987
31.12.2004;84-Jährige;34122;47522;40817;57122;10308;13782;7339;9805;2617;3585;6281;8782;20282;28810;4660;6097
31.12.2004;85-Jährige;23761;32889;28572;39951;7516;9838;4956;6478;1869;2642;4529;6163;13875;19291;3100;4063
31.12.2004;86-Jährige;14027;19197;16780;23288;4491;5788;2773;3560;1114;1576;2593;3581;8099;11217;1713;2226
31.12.2004;87-Jährige;11591;15756;14630;19948;3779;4845;2351;3047;920;1295;2189;2972;7019;9614;1539;1965
31.12.2004;88-Jährige;11296;15283;13620;18561;3931;4963;2369;2990;911;1268;2227;3010;6524;8926;1490;1894
31.12.2004;89-Jährige;12842;17119;14829;19892;4519;5605;2777;3436;1037;1409;2592;3470;7491;10020;1706;2083
31.12.2004;90 Jahre und mehr;61052;80414;64901;86475;24470;30518;13697;16735;4827;6377;12177;15853;35367;47580;7881;9652
31.12.2004;Insgesamt;5457236;10717419;6355088;12443893;1734771;3387828;1297357;2567704;342007;663213;891250;1734830;3111222;6097765;867510;1719653
31.12.2005;unter 1 Jahr;46029;94424;52591;108163;13957;28800;8872;18082;2553;5411;7782;15812;26014;53197;6105;12344
31.12.2005;1-Jährige;47426;97531;54689;111545;14102;29063;9023;18613;2602;5339;7607;15626;26506;54391;6381;13074
31.12.2005;2-Jährige;47597;98547;55250;113046;13541;27734;9105;18891;2651;5375;7352;15101;26423;54145;6291;12840
31.12.2005;3-Jährige;48877;100761;56220;115245;13365;27523;9094;18762;2542;5311;7307;14941;26889;55195;6037;12504
31.12.2005;4-Jährige;50365;103275;57078;117858;13298;27156;9168;18852;2720;5547;7261;14780;27481;56461;6224;12803
31.12.2005;5-Jährige;53147;108492;60415;123446;13600;27766;9707;19775;2828;5800;7138;14845;29163;59097;6296;12998
31.12.2005;6-Jährige;53366;110529;60553;125218;13263;27079;9598;19608;2824;5727;7123;14787;28617;58817;6012;12340
31.12.2005;7-Jährige;55181;113430;62702;128839;12968;26558;9229;19057;2834;5870;7366;14930;29451;60605;5922;12029
31.12.2005;8-Jährige;57485;118012;64422;132327;12960;26813;9157;18688;2895;6039;7475;15279;30405;62558;5775;12010
31.12.2005;9-Jährige;56676;116235;63718;131161;12779;26111;8492;17659;2844;5980;7410;15148;30063;61878;5396;11215
31.12.2005;10-Jährige;55584;114392;62583;128644;12277;25122;7842;16158;2922;5929;6906;14348;29143;59900;4913;10090
31.12.2005;11-Jährige;56211;115674;63749;131303;12093;25152;7512;15445;2842;5813;7071;14688;29777;60951;4540;9415
31.12.2005;12-Jährige;58411;119999;67133;138103;12402;25397;7426;15348;2895;5974;7192;14643;30650;62712;4718;9962
31.12.2005;13-Jährige;58941;121528;68466;139696;12824;26675;8098;16766;2972;6176;7414;15112;31151;63570;5435;11261
31.12.2005;14-Jährige;60682;124304;68813;142069;13470;27718;10167;20460;3056;6360;7654;15684;31706;64792;6648;13576
31.12.2005;15-Jährige;62774;128657;71737;147333;16401;33685;15534;31945;3118;6504;7769;16206;32841;67398;10716;21926
31.12.2005;16-Jährige;61058;125005;69587;142471;17002;34857;17042;34782;3284;6585;7731;15843;32314;66181;11519;23929
31.12.2005;17-Jährige;62708;128351;70329;144519;17665;36382;17874;37059;3384;6853;8135;16740;32651;67057;12249;25453
31.12.2005;18-Jährige;60331;123681;67405;138785;18185;36851;18299;37771;3551;7047;7990;16203;31836;65180;12894;26939
31.12.2005;19-Jährige;61710;125145;69150;140647;18623;37519;17280;36065;3655;7285;8601;17139;32055;64791;12224;25590
31.12.2005;20-Jährige;60530;122249;68606;137739;19863;39248;16014;34979;3950;7696;9717;18692;31530;63725;11785;25154
31.12.2005;21-Jährige;61483;124145;70203;140784;21147;41530;15111;32792;4200;8044;10409;20104;32855;65666;11176;24004
31.12.2005;22-Jährige;63192;125975;71813;144147;22549;44223;14657;32003;4562;8714;11202;21832;33632;66809;10965;23847
31.12.2005;23-Jährige;65696;131347;75082;149742;24358;47921;14314;31731;4701;9166;12450;24073;35648;70484;10713;23349
31.12.2005;24-Jährige;66953;132772;76500;152320;25880;50359;13707;30048;4579;9129;13621;25635;36128;71545;9955;22053
31.12.2005;25-Jährige;67909;135267;76963;153430;26717;52583;13784;30310;4495;9188;13947;26824;36954;73068;10296;22475
31.12.2005;26-Jährige;64126;127906;74042;147760;25730;51094;13246;28964;4336;8680;13616;26419;35945;70864;9514;21175
31.12.2005;27-Jährige;62465;125634;73596;146824;25228;50758;13104;28243;4223;8536;13532;26795;36221;71235;9344;20666
31.12.2005;28-Jährige;62953;125899;73448;147043;24901;50198;12662;27232;4196;8440;13425;26811;36042;70948;9006;19889
31.12.2005;29-Jährige;63119;127617;73126;147221;24227;49110;11417;24612;4177;8506;13626;27593;36644;72593;7817;17081
31.12.2005;30-Jährige;62222;125227;72406;145372;23210;47678;11018;23496;4044;8173;13100;27081;35831;71511;7399;16177
31.12.2005;31-Jährige;64204;128513;74200;149034;22621;46525;11305;23761;3938;8193;12658;26523;36480;72931;7196;15639
31.12.2005;32-Jährige;64479;129333;74434;149900;22339;45780;11618;24274;4045;8227;12763;25989;36873;73982;7468;16160
31.12.2005;33-Jährige;70400;141669;81523;164574;23051;47808;13046;27637;4337;8793;13409;27610;40395;80606;8291;17668
31.12.2005;34-Jährige;75590;153446;88378;179147;25238;52694;15629;32795;4520;9384;13816;29015;43777;88433;9785;20891
31.12.2005;35-Jährige;79020;160575;92736;188387;25677;53868;16497;34204;4554;9708;13970;29482;45577;92766;10311;21646
31.12.2005;36-Jährige;84580;172662;99759;203823;26706;56227;17514;36004;4850;10159;14507;30846;48580;99397;10739;22596
31.12.2005;37-Jährige;89143;182197;104036;212948;28178;58732;18646;38034;5172;10888;15401;33081;51014;104629;11621;24102
31.12.2005;38-Jährige;90841;186194;106534;218369;28517;59381;19971;40920;5075;10856;15587;33007;52026;106079;12364;25470
31.12.2005;39-Jährige;93024;190885;108169;221261;30232;62426;21590;44073;5141;11156;15756;33253;53304;109239;13283;27521
31.12.2005;40-Jährige;92432;190352;106691;220651;30860;64633;22467;46468;5289;11099;15127;32154;53368;109568;14075;29313
31.12.2005;41-Jährige;93606;193305;109014;223781;31666;65712;23499;48548;5125;10856;15419;32559;54017;110797;14859;30867
31.12.2005;42-Jährige;92514;190899;108497;221458;31331;65207;24514;50511;5114;10430;14697;31042;53604;109647;15484;32205
31.12.2005;43-Jährige;89847;185380;105374;214886;29969;62157;24364;50308;5155;10482;13900;28896;51290;105306;15527;32122
31.12.2005;44-Jährige;89323;182378;104007;211889;28379;58884;24222;49883;4978;10102;13419;27463;50539;102456;15731;32620
31.12.2005;45-Jährige;86872;177120;100609;204285;26904;56037;23445;48175;4926;9938;13085;27414;49129;100108;15468;32031
31.12.2005;46-Jährige;82857;169322;96557;197250;25911;53651;22816;47204;4876;9719;12377;25266;47291;96597;15144;31210
31.12.2005;47-Jährige;79253;161976;92524;188582;23957;49178;21033;43569;4747;9436;11992;24226;45320;92512;14230;29491
31.12.2005;48-Jährige;76938;157455;90180;183501;23073;47447;20395;42408;4726;9392;11568;23269;44378;90526;13866;28827
31.12.2005;49-Jährige;76058;154613;87052;177045;22900;46622;20421;42175;4636;9162;11035;22092;43306;87678;14157;29050
31.12.2005;50-Jährige;72546;146673;83361;167977;22861;46305;20691;42713;4586;9031;10653;21309;41837;84562;14187;29175
31.12.2005;51-Jährige;71427;142334;82412;165010;22721;45540;20616;42073;4462;8755;10380;20595;41452;82955;14102;29086
31.12.2005;52-Jährige;69259;137085;79868;159170;22661;45127;20382;41584;4340;8438;9989;19719;40209;80113;13926;28481
31.12.2005;53-Jährige;69420;137969;81077;160688;22765;44495;20000;40557;4333;8498;10252;20089;40760;80943;13700;27714
31.12.2005;54-Jährige;67448;133928;78654;156242;23232;45149;19223;39478;4361;8546;10191;19762;40353;79858;13151;26797
31.12.2005;55-Jährige;68841;135601;79963;158959;24552;47414;18344;37267;4459;8724;10801;20794;41522;82250;12175;24883
31.12.2005;56-Jährige;66755;133060;78198;155514;22616;44353;15580;31500;4454;8781;10569;20685;41155;81948;10615;21473
31.12.2005;57-Jährige;61853;124358;74661;149254;20685;40972;13535;27274;4084;8199;10366;20388;38544;77593;9245;18744
31.12.2005;58-Jährige;57893;116300;73455;146824;19441;38299;13201;26256;4010;7892;9792;19477;36626;72960;8749;17543
31.12.2005;59-Jährige;51089;102176;65779;130586;14953;30345;8919;17761;3919;7794;9213;18317;31523;62891;5719;11604
31.12.2005;60-Jährige;44889;89221;53334;106030;17289;34014;10897;21068;3233;6418;8422;16514;26571;52894;6389;12516
31.12.2005;61-Jährige;57620;114806;68567;136699;22505;44512;16246;31691;4020;7993;10480;20551;35267;70311;9620;18773
31.12.2005;62-Jährige;58827;116103;68873;137089;23598;46430;17442;34183;4108;8304;10433;20696;34814;69846;10655;20600
31.12.2005;63-Jährige;57621;114803;67418;133914;22441;44284;17120;33087;4213;8246;10285;20309;33338;66458;10518;20188
31.12.2005;64-Jährige;70086;137086;82765;162182;26079;51005;21404;41592;4711;9217;11578;22899;40063;79616;13557;26063
31.12.2005;65-Jährige;73565;143294;88880;172863;25283;48982;21722;41747;4840;9623;12109;23391;43373;85016;14036;26593
31.12.2005;66-Jährige;72616;140969;87538;169435;23729;45419;21491;40883;4882;9276;11697;22095;42187;82162;14416;26824
31.12.2005;67-Jährige;68466;131558;79852;153470;22131;42002;19962;37763;4768;9025;11206;21146;38846;75343;13376;25155
31.12.2005;68-Jährige;63422;121985;73579;140263;21389;39596;18326;34736;4528;8466;10318;19776;36516;70201;12443;23084
31.12.2005;69-Jährige;61539;117587;71522;134215;20251;37672;18002;33758;4368;8169;10344;19153;35521;67959;12354;22370
31.12.2005;70-Jährige;58855;111671;67785;126288;19876;36418;17727;32984;4176;7537;10159;18481;34067;64477;11821;21550
31.12.2005;71-Jährige;53482;100646;62688;115871;18309;33432;16220;30014;3874;6922;9057;16048;31585;59488;11195;20325
31.12.2005;72-Jährige;45070;84215;53812;98488;13397;24022;12671;23013;2946;5294;6965;12370;25504;47390;9088;16215
31.12.2005;73-Jährige;44434;81968;53708;96428;12401;22080;12375;22331;3131;5283;6735;11799;25366;46128;9054;16063
31.12.2005;74-Jährige;44869;81736;54491;96725;12720;22470;12256;21957;3079;5208;7069;12157;25533;46290;8767;15354
31.12.2005;75-Jährige;46590;83571;55318;97253;13260;22989;12802;22251;3219;5432;7558;12855;27239;48314;8885;15174
31.12.2005;76-Jährige;44711;78832;53170;92517;12836;21632;11989;20276;3132;5316;7360;12350;26283;46462;8216;13755
31.12.2005;77-Jährige;44188;76359;52239;90181;12294;20334;11421;18716;3234;5415;7434;12132;25609;45376;7859;12684
31.12.2005;78-Jährige;41514;69053;50229;83665;11374;18039;10169;16006;3003;4809;6918;11082;24633;41535;7161;10895
31.12.2005;79-Jährige;41039;65872;50358;79863;11663;17463;9936;14819;3021;4667;6990;10765;24831;40250;6626;9720
31.12.2005;80-Jährige;40712;62861;49714;75855;11324;16514;9324;13523;2927;4402;7053;10539;24331;38282;6319;8978
31.12.2005;81-Jährige;37445;55293;46511;67727;10128;14101;8326;11633;2673;3861;6601;9531;22995;34415;5573;7715
31.12.2005;82-Jährige;36191;52290;44623;64013;8863;11996;7531;10369;2647;3773;5953;8596;21862;31847;5061;6925
31.12.2005;83-Jährige;34519;49565;43178;61693;9377;12568;7606;10211;2544;3696;5899;8551;20772;30276;4832;6459
31.12.2005;84-Jährige;34272;48213;41713;58866;9709;12899;7377;9955;2662;3711;6021;8392;20301;28960;4909;6378
31.12.2005;85-Jährige;31363;43303;37387;51795;9452;12560;6678;8866;2393;3270;5729;7943;18650;26235;4270;5526
31.12.2005;86-Jährige;21603;29705;25736;35698;6839;8880;4504;5811;1709;2396;4104;5542;12632;17375;2772;3620
31.12.2005;87-Jährige;12579;17098;15048;20702;4049;5149;2473;3161;1002;1413;2299;3169;7265;9975;1515;1965
31.12.2005;88-Jährige;10214;13855;12853;17417;3354;4293;2093;2663;807;1126;1934;2613;6163;8370;1335;1688
31.12.2005;89-Jährige;9834;13177;11718;15893;3424;4303;2042;2549;788;1097;1953;2588;5606;7649;1302;1638
31.12.2005;90 Jahre und mehr;59941;79238;61387;81833;23621;29500;13383;16257;4704;6267;11876;15558;34666;46800;7692;9376
31.12.2005;Insgesamt;5464795;10735701;6366071;12468726;1735546;3395189;1292551;2559483;341989;663467;894160;1743627;3109204;6092354;861049;1707266
31.12.2006;unter 1 Jahr;45013;92224;51264;105466;14449;29507;8674;17970;2594;5470;7653;15908;25129;51287;6152;12607
31.12.2006;1-Jährige;46347;94936;52890;108770;13867;28591;9010;18360;2497;5342;7731;15723;26102;53429;6086;12289
31.12.2006;2-Jährige;47413;97627;54755;111699;13931;28686;9149;18892;2533;5246;7548;15472;26414;54193;6355;13020
31.12.2006;3-Jährige;47559;98420;55205;113024;13420;27457;9220;19127;2616;5319;7329;15038;26403;53980;6244;12780
31.12.2006;4-Jährige;48881;100782;56160;115070;13242;27272;9199;18939;2519;5250;7270;14871;26808;55089;6023;12467
31.12.2006;5-Jährige;50349;103317;57010;117729;13175;26865;9242;19038;2686;5493;7208;14668;27391;56271;6207;12764
31.12.2006;6-Jährige;53165;108474;60276;123203;13407;27302;9821;20019;2789;5736;7047;14686;28943;58688;6273;12949
31.12.2006;7-Jährige;53313;110319;60376;124861;13190;26963;9652;19685;2779;5662;7063;14676;28510;58600;6001;12309
31.12.2006;8-Jährige;55191;113417;62606;128663;12920;26450;9257;19101;2817;5838;7349;14855;29340;60424;5912;11996
31.12.2006;9-Jährige;57495;118063;64286;132046;12902;26656;9189;18787;2874;6011;7423;15175;30329;62450;5767;11980
31.12.2006;10-Jährige;56627;116144;63623;131042;12676;25914;8555;17769;2840;5965;7400;15140;30022;61788;5383;11171
31.12.2006;11-Jährige;55594;114413;62604;128617;12247;25050;7852;16223;2910;5894;6877;14307;29097;59837;4917;10065
31.12.2006;12-Jährige;56153;115614;63747;131294;12053;25074;7541;15526;2820;5789;7044;14667;29763;60891;4525;9391
31.12.2006;13-Jährige;58355;119942;67127;138135;12366;25311;7467;15368;2911;5984;7193;14618;30655;62683;4728;9926
31.12.2006;14-Jährige;58939;121556;68482;139677;12804;26599;8149;16867;2961;6159;7421;15132;31137;63515;5427;11203
31.12.2006;15-Jährige;60702;124346;68868;142199;13450;27672;10232;20570;3034;6327;7677;15734;31707;64785;6639;13514
31.12.2006;16-Jährige;62850;128760;71868;147558;16430;33726;15532;31964;3218;6664;7882;16411;32897;67463;10661;21835
31.12.2006;17-Jährige;61188;125158;69853;142909;17093;34949;16937;34676;3387;6759;7942;16174;32327;66133;11386;23719
31.12.2006;18-Jährige;63263;129180;71002;145494;17973;36770;17616;36686;3518;7096;8423;17214;32922;67327;12085;25158
31.12.2006;19-Jährige;61452;125398;69227;141465;19247;38434;17401;36471;3800;7443;8772;17295;32481;65983;12484;26315
31.12.2006;20-Jährige;62671;126804;71439;144537;20175;40056;16023;34007;4053;7891;9612;18784;32715;65671;11542;24511
31.12.2006;21-Jährige;60989;123296;70436;141233;21457;41997;15127;33265;4280;8277;10642;20301;32170;64584;11299;24210
31.12.2006;22-Jährige;61923;124880;71844;143766;22517;44004;14319;31317;4488;8569;11166;21428;33281;66370;10745;23143
31.12.2006;23-Jährige;63667;126879;73247;147115;23820;46711;14044;30677;4773;9234;12023;23332;34055;67466;10548;22964
31.12.2006;24-Jährige;66129;132222;76309;152327;25464;50178;13809;30602;4935;9658;13222;25475;36119;71262;10407;22572
31.12.2006;25-Jährige;67193;133443;77688;154586;26801;52248;13347;29177;4703;9499;14304;26882;36469;72180;9655;21319
31.12.2006;26-Jährige;68014;135544;77812;155386;27469;54243;13542;29596;4555;9387;14578;28016;37314;73648;10041;21834
31.12.2006;27-Jährige;64154;127947;74901;149658;26280;52344;13080;28424;4315;8753;14108;27587;36312;71351;9278;20624
31.12.2006;28-Jährige;62651;125648;74270;148413;25558;51631;12989;27840;4171;8501;13802;27617;36301;71427;9252;20389
31.12.2006;29-Jährige;63068;125771;73920;148270;24974;50692;12721;27040;4183;8450;13622;27593;36155;71010;8897;19615
31.12.2006;30-Jährige;63181;127518;73566;148213;24219;49268;11505;24653;4148;8514;13716;28038;36590;72407;7735;16897
31.12.2006;31-Jährige;62232;125001;72688;146138;23175;47719;11109;23514;3944;8100;13148;27404;35765;71235;7376;16001
31.12.2006;32-Jährige;64210;128309;74453;149619;22489;46389;11441;23904;3886;8093;12675;26669;36368;72594;7129;15531
31.12.2006;33-Jährige;64431;129070;74554;150308;22221;45661;11774;24523;4037;8195;12760;26070;36781;73628;7478;16103
31.12.2006;34-Jährige;70390;141539;81763;165037;22824;47558;13181;27803;4303;8751;13340;27677;40285;80073;8291;17599
31.12.2006;35-Jährige;75529;153291;88555;179468;25048;52360;15747;32977;4468;9223;13794;29015;43531;87859;9769;20824
31.12.2006;36-Jährige;78967;160332;92833;188649;25502;53549;16623;34375;4536;9646;13852;29308;45428;92198;10317;21637
31.12.2006;37-Jährige;84571;172522;99857;203930;26509;55811;17609;36190;4834;10086;14389;30739;48422;98733;10709;22530
31.12.2006;38-Jährige;89152;181888;104092;213107;27954;58333;18699;38194;5129;10778;15312;32949;50778;103889;11597;24034
31.12.2006;39-Jährige;90719;185793;106562;218256;28312;58978;20016;41089;5058;10812;15551;32984;51779;105380;12321;25426
31.12.2006;40-Jährige;92891;190495;108144;221231;30054;62053;21670;44154;5093;11091;15660;33085;53125;108548;13239;27430
31.12.2006;41-Jährige;92344;190048;106774;220530;30644;64223;22532;46583;5256;11016;15110;32147;53122;108975;14022;29196
31.12.2006;42-Jährige;93577;193095;108992;223510;31444;65255;23579;48632;5099;10814;15409;32499;53835;110113;14827;30786
31.12.2006;43-Jährige;92519;190648;108476;221333;31110;64703;24618;50677;5119;10418;14698;31056;53485;109212;15385;32049
31.12.2006;44-Jährige;89767;185055;105333;214701;29782;61728;24360;50343;5131;10443;13855;28807;51137;104768;15471;32009
31.12.2006;45-Jährige;89238;182052;103992;211787;28178;58478;24273;49951;4966;10059;13408;27465;50395;101952;15660;32415
31.12.2006;46-Jährige;86764;176700;100614;204186;26810;55773;23446;48146;4911;9894;12969;27275;48985;99613;15389;31876
31.12.2006;47-Jährige;82847;169118;96535;197036;25820;53417;22792;47161;4845;9665;12360;25218;47121;96007;15089;31088
31.12.2006;48-Jährige;79206;161663;92511;188362;23852;48967;20981;43429;4733;9385;11936;24108;45161;91970;14196;29405
31.12.2006;49-Jährige;76857;157034;90149;183178;22966;47188;20355;42289;4749;9379;11564;23187;44185;89940;13815;28684
31.12.2006;50-Jährige;75861;154030;87011;176661;22756;46305;20423;42118;4619;9125;11017;22027;43148;87152;14108;28894
31.12.2006;51-Jährige;72394;146178;83238;167673;22723;45988;20671;42657;4588;9010;10594;21190;41703;83946;14160;29029
31.12.2006;52-Jährige;71273;141804;82297;164582;22615;45179;20593;41976;4439;8719;10331;20490;41249;82386;14074;28947
31.12.2006;53-Jährige;69056;136447;79752;158697;22503;44752;20369;41470;4340;8442;9947;19571;39985;79495;13876;28334
31.12.2006;54-Jährige;69169;137308;80878;160127;22618;44122;19952;40392;4318;8437;10194;19961;40559;80301;13675;27595
31.12.2006;55-Jährige;67215;133300;78406;155469;23057;44761;19220;39387;4338;8487;10137;19585;40096;79225;13130;26661
31.12.2006;56-Jährige;68517;134836;79715;158224;24380;46988;18357;37155;4442;8645;10704;20608;41278;81596;12149;24758
31.12.2006;57-Jährige;66512;132320;77910;154677;22434;43923;15610;31442;4421;8688;10487;20457;40833;81177;10604;21397
31.12.2006;58-Jährige;61558;123575;74360;148359;20511;40517;13528;27176;4062;8117;10300;20184;38249;76849;9233;18657
31.12.2006;59-Jährige;57616;115445;73165;145868;19290;37855;13209;26179;3983;7792;9692;19231;36333;72159;8719;17432
31.12.2006;60-Jährige;50735;101290;65419;129439;14802;29951;8923;17705;3869;7690;9093;18030;31210;62085;5707;11540
31.12.2006;61-Jährige;44511;88223;52976;105028;17067;33544;10893;20980;3209;6335;8322;16258;26291;52130;6396;12460
31.12.2006;62-Jährige;57216;113671;68179;135426;22298;43929;16208;31525;3974;7891;10342;20224;34902;69361;9580;18657
31.12.2006;63-Jährige;58371;114791;68442;135761;23383;45788;17377;33945;4071;8211;10276;20270;34414;68811;10631;20496
31.12.2006;64-Jährige;57188;113490;67004;132473;22281;43683;17059;32846;4169;8120;10160;19978;32979;65492;10470;20024
31.12.2006;65-Jährige;69519;135403;82187;160375;25819;50254;21331;41275;4653;9092;11447;22524;39663;78430;13473;25779
31.12.2006;66-Jährige;72966;141564;88218;170766;25032;48240;21621;41369;4795;9456;11964;22965;42949;83704;13923;26320
31.12.2006;67-Jährige;71976;139105;86875;167290;23417;44657;21333;40418;4833;9149;11544;21702;41714;80896;14320;26507
31.12.2006;68-Jährige;67763;129637;79166;151430;21918;41368;19789;37249;4714;8862;11057;20741;38467;74153;13258;24792
31.12.2006;69-Jährige;62790;120114;72838;138070;21085;38838;18158;34221;4470;8298;10179;19397;36074;68960;12314;22715
